"ntd_id","state_parent_ntd_id","agency_name","division_department","doing_business_as","reporter_type","reporting_module","organization_type","reported_by_ntd_id","reported_by_name","public_sponsor","subrecipient_type","fy_end_date","original_due_date","address_line_1","address_line_2","p_o_box","city","state","zip_code","zip_code_ext","region","url","fta_recipient_id","ueid","service_area_sq_miles","service_area_pop","primary_uza_uace_code","uza_name","tribal_area_name","population","density","sq_miles","voms_do","voms_pt","total_voms","volunteer_drivers","personal_vehicles","tam_tier","number_of_state_counties","number_of_counties_with","state_admin_funds_expended","street_address_geo_reference"
"91002","9R02","City of Corcoran","Transit","Corcoran Area Transit","Rural Reporter","Rural","City, County or Local Government Unit or Department of Transportation","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","832 Whitley Ave",,,"Corcoran","CA","93212","2428","9","http://www.cityofcorcoran.com/","1622","L8JXLDCDAP44",,,,"California Non-UZA",,"0","0","0","4",,"4","0","0","Tier II",,,,"POINT (-119.55785 36.09803)"
"91004","9R06","Port of Administration Authority",,,"Rural Reporter","Rural","State Government Unit or Department of Transportation","9R06","American Samoa Department of Public Works",,"Rural General Public Transit","2024-09-30T00:00:00.000","2025-01-31T00:00:00.000","Tafuna Industrial Park Dpw Complex",,,"Pago Pago","AS","96799",,"9","http://www.americansamoa.gov","2161","WYVXFUU3BKS4",,,,"American Samoa Non-UZA",,"0","0","0","1",,"1","0","0","Tier II",,,,
"91005",,"Madera County","Public Works Department","Madera County Connection","Reduced Reporter","Urban","City, County or Local Government Unit or Department of Transportation",,,,,"2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","200 W 4th St",,,"Madera","CA","93637","3548","9","https://www.maderacounty.com/government/public-works/transit","7430","KNPYKHLWNKE1","181","144484","52984","Madera, CA",,"81635","3894.80","21",,"9","9",,,"Tier II",,,,"POINT (-120.06351 36.96151)"
"91006","9R02","City of Ridgecrest","Transit Division / Department of Public Works","Ridgerunner","Rural Reporter","Rural","City, County or Local Government Unit or Department of Transportation","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","100 W California Ave",,,"Ridgecrest","CA","93555","4054","9","http://ridgecrest-ca.gov/","1622","MC5QRTD2EZP3",,,,"California Non-UZA",,"0","0","0","5",,"5","0","0","Tier II",,,,"POINT (-117.67006 35.62092)"
"91007","9R02","Fresno County Rural Transit Agency",,,"Rural Reporter","Rural","Independent Public Agency or Authority of Transit Service","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","2035 Tulare St # 201",,,"Fresno","CA","93721","2004","9","http://www.ruraltransit.org/","1622","KRFPMXN2KT55",,,,"California Non-UZA",,"0","0","0",,"65","65","0","0","Tier II",,,,"POINT (-119.79002 36.73458)"
"91008","9R02","Modoc Transportation Agency",,"Sage Stage","Rural Reporter","Rural","Independent Public Agency or Authority of Transit Service","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","108 S Main St",,,"Alturas","CA","96101","4051","9","http://sagestage.com/","1622","RS4WH6EPB5K9",,,,"California Non-UZA",,"0","0","0",,"3","3","0","0","Tier II",,,,"POINT (-120.54248 41.48373)"
"91009","9R02","San Benito County Local Transportation Authority",,"San Benito County Express","Rural Reporter","Rural","Independent Public Agency or Authority of Transit Service","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","330 Tres Pinos Rd Ste C7",,,"Hollister","CA","95023","5579","9","http://www.sanbenitocountyexpress.org/","1622","CM4BJCDJLV74",,,,"California Non-UZA",,"0","0","0",,"19","19","0","0","Tier II",,,,"POINT (-121.39631 36.84007)"
"91010","9R01","City of Cottonwood","Transit","Cottonwood Area Transit","Rural Reporter","Rural","City, County or Local Government Unit or Department of Transportation","9R01","Arizona Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","821 N Main St",,,"Cottonwood","AZ","86326","4012","9","http://www.cottonwoodaz.gov","1635","L2JKCYB98WH5",,,,"Arizona Non-UZA",,"0","0","0","9",,"9","0","0","Tier II",,,,"POINT (-112.02727 34.74645)"
"91012","9R02","Mountain Area Regional Transit Authority",,"Mountain Transit","Rural Reporter","Rural","Independent Public Agency or Authority of Transit Service","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","41939 Fox Farm Rd",,"1501","Big Bear Lake","CA","92315","2086","9","http://mountaintransit.org/","1622","ENE9GSYQXMD9",,,,"California Non-UZA",,"0","0","0","32",,"32","0","0","Tier II",,,,"POINT (-116.88716 34.24734)"
"91014","9R02","City of Rio Vista","Department of Public Works","Rio Vista Delta Breeze","Rural Reporter","Rural","City, County or Local Government Unit or Department of Transportation","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","1 Main St",,"745","Rio Vista","CA","94571","1842","9","https://www.riovistacity.com/deltabreeze","1622","NYTQF8PEYMF5",,,,"California Non-UZA",,"0","0","0",,"2","2","0","0","Tier II",,,,"POINT (-121.6898 38.15502)"
"91016","9R01","Helping Hands Agency, Inc.",,"Express Public Transportation","Rural Reporter","Rural","Private-Non-Profit Corporation","9R01","Arizona Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","645 N Navajo",,"3938","Page","AZ","86040",,"9","http://www.helpinghandsagency.com","1635","P8QGRK2K4YL8",,,,"Arizona Non-UZA",,"0","0","0","4",,"4","0","0","Tier II",,,,"POINT (-111.46052 36.91831)"
"91018","9R02","City of Arcata",,"Arcata & Mad River Transit System","Rural Reporter","Rural","City, County or Local Government Unit or Department of Transportation","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","736 F St",,,"Arcata","CA","95521","6284","9","http://www.cityofarcata.org/","1622","V88WVT5DV4L1",,,,"California Non-UZA",,"0","0","0",,"3","3","0","0","Tier II",,,,"POINT (-124.08524 40.86725)"
"91020","9R02","City of Needles","Transit","Needles Area Transit","Rural Reporter","Rural","City, County or Local Government Unit or Department of Transportation","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","817 3rd St",,,"Needles","CA","92363","2933","9","http://www.cityofneedles.com/","1622","T9NEL5GM8SF1",,,,"California Non-UZA",,"0","0","0",,"1","1","0","0","Tier II",,,,"POINT (-114.60619 34.83795)"
"91022","9R04","Lincoln County","Lincoln County Human Services",,"Rural Reporter","Rural","City, County or Local Government Unit or Department of Transportation","9R04","Nevada Department of Transportation",,"Rural General Public Transit","2024-09-30T00:00:00.000","2025-01-31T00:00:00.000","181 Main St",,"508","Pioche","NV","89043",,"9","http://www.lincolncountynv.org","1625","CF1PBKH3FD51",,,,"Nevada Non-UZA",,"0","0","0","2",,"2","0","0","Tier II",,,,"POINT (-114.45051 37.93694)"
"91023","9R04","Humboldt County",,"Senior Citizens of Humboldt County, Inc","Rural Reporter","Rural","City, County or Local Government Unit or Department of Transportation","9R04","Nevada Department of Transportation",,"Rural General Public Transit","2024-09-30T00:00:00.000","2025-01-31T00:00:00.000","50 W 5th St # 205",,,"Winnemucca","NV","89445","3150","9","http://www.hcnv.us","1625","LWU1E6XDTBK7",,,,"Nevada Non-UZA",,"0","0","0","4",,"4","0","0","Tier II",,,,"POINT (-117.73316 40.9719)"
"91027","9R02","City of Arvin","Transportation Department","Arvin Transit","Rural Reporter","Rural","City, County or Local Government Unit or Department of Transportation","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","200 Campus Dr",,,"Arvin","CA","93203","1008","9","http://www.arvin.org/","1622","HQNHK2AHXM11",,,,"California Non-UZA",,"0","0","0","4",,"4","0","0","Tier II",,,,"POINT (-118.83246 35.21029)"
"91028","9R02","City of Solvang",,"Santa Ynez Valley Transit","Rural Reporter","Rural","City, County or Local Government Unit or Department of Transportation","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","1644 Oak St",,,"Solvang","CA","93463","2768","9","http://www.syvt.com","1622","HA48MQ84MJ33",,,,"California Non-UZA",,"0","0","0",,"5","5","0","0","Tier II",,,,"POINT (-120.1414 34.59346)"
"91029","9R04","Nye County","Nye County Transportation Services",,"Rural Reporter","Rural","City, County or Local Government Unit or Department of Transportation","9R04","Nevada Department of Transportation",,"Rural General Public Transit","2024-09-30T00:00:00.000","2025-01-31T00:00:00.000","101 Radar Rd",,"392","Tonopah","NV","89049",,"9","https://www.nyecountynv.gov/965/Transportation","1625","DN3MR2UV3DM7","3484","27335",,"Nevada Non-UZA",,"0","0","0","8",,"8","0","0","Tier II",,,,"POINT (-117.25103 38.08347)"
"91032","9R02","City of Auburn","Planning & Public Works","Auburn Transit","Rural Reporter","Rural","City, County or Local Government Unit or Department of Transportation","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","1225 Lincoln Way",,,"Auburn","CA","95603","5004","9","https://www.auburn.ca.gov/192/Transit-Services","1622","EU2ATPHDLMM8",,,,"California Non-UZA",,"0","0","0","6",,"6","0","0","Tier II",,,,"POINT (-121.07454 38.89748)"
"91035","9R02","Trinity County","Transportation","Trinity Transit","Rural Reporter","Rural","City, County or Local Government Unit or Department of Transportation","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","31301 State Hwy 3",,"2490","Weaverville","CA","96093",,"9","http://www.trinitycounty.org/","1622","L5JFNKZB8L75",,,,"California Non-UZA",,"0","0","0","4",,"4","0","0","Tier II",,,,"POINT (-122.93223 40.73475)"
"91036","9R02","Humboldt Transit Authority",,,"Rural Reporter","Rural","Independent Public Agency or Authority of Transit Service","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","133 V St",,,"Eureka","CA","95501","844","9","http://www.hta.org/","1622","JM8MVKE6TFA4",,,,"California Non-UZA",,"0","0","0","17","5","22","0","0","Tier II",,,,"POINT (-124.14931 40.80685)"
"91037",,"City of Bullhead",,"Bullhead Area Transit System","Reduced Reporter","Urban","City, County or Local Government Unit or Department of Transportation",,,,,"2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","2355 Trane Rd",,,"Bullhead City","AZ","86442","5966","9","https://www.bullheadcity.com/community/bullhead-area-transit-system","1635","DB9YMA55NA45","28","41348","11431","Bullhead City, AZ--NV",,"54396","1536.90","35.4","13",,"13",,,"Tier II",,,,"POINT (-114.60452 35.10174)"
"91038","9R02","Sierra County","Department of Transportation","Sierra County Transportation Commission","Rural Reporter","Rural","City, County or Local Government Unit or Department of Transportation","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","101 Courthouse Sq",,"98","Downieville","CA","95936","9609","9","http://sierracounty.ca.gov/","1622","NA7LYJSG63L8",,,,"California Non-UZA",,"0","0","0",,"4","4","0","0","Tier II",,,,"POINT (-120.83005 39.55915)"
"91041","9R02","City of Dixon","Public Works","Readi-Ride","Rural Reporter","Rural","City, County or Local Government Unit or Department of Transportation","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","600 E a St",,,"Dixon","CA","95620","3619","9","http://www.ci.dixon.ca.us/","1622","QE5XPBRM4L97",,,,"California Non-UZA",,"0","0","0","10",,"10","0","0","Tier II",,,,"POINT (-121.81605 38.44552)"
"91043","9R02","City of Guadalupe","Public Works",,"Rural Reporter","Rural","City, County or Local Government Unit or Department of Transportation","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","918 Obispo St",,,"Guadalupe","CA","93434","1428","9","http://www.ci.guadalupe.ca.us/","1622","FH7SDGLEAH51",,,,"California Non-UZA",,"0","0","0",,"3","3","0","0","Tier II",,,,"POINT (-120.56889 34.96958)"
"91045","9R08","Northern Marianas - Commonwealth Office of Transit Authority",,,"Rural Reporter","Rural","State Government Unit or Department of Transportation","9R08","Northern Marianas - Commonwealth Office of Transit Authority",,"Rural General Public Transit","2024-09-30T00:00:00.000","2025-01-31T00:00:00.000","2nd Floor Rm. 216, Nauru Building Marianas Business Plaza Susupe",,,"Saipan","MP","96950",,"9","www.transit.cnmi.gov","7169","ZNJDHGSGA147",,,,"Commonwealth of the Northern Marianas Non-UZA",,"0","0","0","9",,"9","0","0","Tier II",,,,
"91047","9R02","Mendocino Transit Authority",,,"Rural Reporter","Rural","Independent Public Agency or Authority of Transit Service","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","241 Plant Rd",,,"Ukiah","CA","95482","6944","9","http://www.mendocinotransit.org","1622","SZB1NXN3L856",,,,"California Non-UZA",,"0","0","0","20",,"20","0","0","Tier II",,,,"POINT (-123.19311 39.11233)"
"91048","9R02","County of Siskiyou","General Services","Siskiyou County Transit","Rural Reporter","Rural","City, County or Local Government Unit or Department of Transportation","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","190 Greenhorn Rd",,,"Yreka","CA","96097","9679","9","http://www.co.siskiyou.ca.us/","1622","CBUHM8LMT9E7",,,,"California Non-UZA",,"0","0","0","5",,"5","0","0","Tier II",,,,"POINT (-122.64375 41.71195)"
"91052","9R01","City of Douglas","Transit Department",,"Rural Reporter","Rural","City, County or Local Government Unit or Department of Transportation","9R01","Arizona Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","425 E 10th St",,,"Douglas","AZ","85607","2008","9","https://www.douglasaz.gov/283/Public-Transportation","1635","LJJCET1DRSJ9",,,,"Arizona Non-UZA",,"0","0","0","8",,"8","0","0","Tier II",,,,"POINT (-109.55553 31.34447)"
"91053","9R02","Lake Transit Authority",,,"Rural Reporter","Rural","Independent Public Agency or Authority of Transit Service","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","9240 Hwy 53",,,"Lower Lake","CA","95457","698","9","http://laketransit.org/","1622","SMF9R87BZH69",,,,"California Non-UZA",,"0","0","0",,"26","26","0","0","Tier II",,,,"POINT (-122.61168 38.91552)"
"91057","9R02","Tuolumne County Transit Agency",,,"Rural Reporter","Rural","Independent Public Agency or Authority of Transit Service","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","2 S Green St",,,"Sonora","CA","95370","4618","9","https://www.tuolumnecountytransit.com/","1622","JKLFWV2BCTN8",,,,"California Non-UZA",,"0","0","0",,"9","9","0","0","Tier II",,,,"POINT (-120.3837 37.98503)"
"91058",,"City of Ojai","City Manager's Office","Ojai Trolley","Reduced Reporter","Urban","City, County or Local Government Unit or Department of Transportation",,,,,"2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","401 S Ventura St",,"1570","Ojai","CA","93023","3248","9","https://www.ojaitrolley.com/","1622","YADCB324YKN8","4","7628","66673","Oxnard--San Buenaventura (Ventura), CA",,"376117","4909.70","76.6","2",,"2",,,"Tier II",,,,"POINT (-119.24674 34.44463)"
"91059",,"County of Kern","Public Works Department","Kern Regional Transit","Full Reporter","Urban","City, County or Local Government Unit or Department of Transportation",,,,,"2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","2700 M St Ste 400",,,"Bakersfield","CA","93301","2375","9","http://kerntransit.org/","1622","JTBAYSUJB446","906","155249","04681","Bakersfield, CA",,"570235","4316","132.1",,"40","40",,,"Tier II",,,,"POINT (-119.01446 35.38325)"
"91061","9R04","Elko County","Elko County Transit Service","GET My Ride","Rural Reporter","Rural","City, County or Local Government Unit or Department of Transportation","9R04","Nevada Department of Transportation",,"Rural General Public Transit","2024-09-30T00:00:00.000","2025-01-31T00:00:00.000","569 Court St",,,"Elko","NV","89801","3573","9","www.getmyrideelko.com","1625","D5D9EAMCUFL9","20","5843",,"Nevada Non-UZA",,"0","0","0","10",,"10","0","0","Tier II",,,,"POINT (-115.76302 40.834)"
"91062","9R02","Eastern Sierra Transit Authority",,,"Rural Reporter","Rural","Independent Public Agency or Authority of Transit Service","9R02","California Department of Transportation",,"Rural General Public Transit","2024-06-30T00:00:00.000","2024-10-31T00:00:00.000","565 Airport Rd",,"1357","Bishop","CA","93514","3610","9","https://www.estransit.com","1622","J3NSE2A3QDA5",,,,"California Non-UZA",,"0","0","0","37",,"37","0","0","Tier II",,,,"POINT (-118.36796 37.36349)"
"91064","9R04","Douglas County","Douglas County Transportation","Douglas Area Rural Transit","Rural Reporter","Rural","City, County or Local Government Unit or Department of Transportation","9R04","Nevada Department of Transportation",,"Rural General Public Transit","2024-09-30T00:00:00.000","2025-01-31T00:00:00.000","1594 Esmeralda Ave",,,"Minden","NV","89423",,"9","https://communityservices.douglascountynv.gov/senior_services/transportation","1625","KE5GF37F6F95",,,,"Nevada Non-UZA",,"0","0","0","20",,"20","0","0","Tier II",,,,"POINT (-119.76332 38.95316)"
